type,title,location,site_visit_date,ROM,solicitationNumber,department,typeOfSetAsideDescription,responseDeadLine,postedDate,naicsCode,active,Queried_NAICS,archiveDate,additionalInfoLink,uiLink,fullParentPathName,fullParentPathCode,baseType,organizationType,typeOfSetAside,award,resourceLinks
Solicitation,"Repair and Widen Taxiways Phase III, PSTE 162013",Not Specified,,"$10,000,000.00 and $25,000,000.00 | $45,000,000.00 | $10,000,000.00",W50S9526BA002,,Total Small Business Set-Aside (FAR 19.5),2026-06-23T14:00:00-04:00,2026-05-19,237310,Yes,237310,2027-05-19,,https://sam.gov/workspace/contract/opp/a62ceb14c4b3438ba7e7905900fc2f09/view,DEPT OF DEFENSE.DEPT OF THE ARMY.NATIONAL GUARD BUREAU.JFHQ USPFO SC.USPFO SC PROCUREMENT.W7NZ USPFO ACTIVITY SCANG 169,021.2100.NGB.JFHQ USPFO SC.USPFO SC PROC.W50S95,Solicitation,OFFICE,SBA,,
Solicitation,"Fort Sam Houston National Cemetery, Phase 3 Expansion - Additional Road Repairs","San Antonio, Texas",,"$1,000,000 and $2,000,000 | $1,000,000 | $2,000,000",36C10F26B0001,,Service-Disabled Veteran-Owned Small Business Set Aside,2026-06-30T14:00:00-04:00,2026-05-28,237310,Yes,237310,2026-07-15,,https://sam.gov/workspace/contract/opp/bdf7be79b5194995a86699c576002b5a/view,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.OFFICE OF CONSTRUCTION &  FACILITIES MGMT (36C10F)",036.3600.36C10F,Presolicitation,OFFICE,SDVOSBC,,"['https://sam.gov/api/prod/opps/v3/opportunities/resources/files/10e75a06da654900928bbc101b5d197e/download', 'https://sam.gov/api/prod/opps/v3/opportunities/resources/files/2bf70e9e8da243a08be7ee436fd953de/download', 'https://sam.gov/api/prod/opps/v3/opportunities/resources/files/5ef66ac42ee949e5832749540d67ea95/download', 'https://sam.gov/api/prod/opps/v3/opportunities/resources/files/a1a4702f4c5b4237982f3e065b0c620e/download', 'https://sam.gov/api/prod/opps/v3/opportunities/resources/files/a670178211474d1390a3d70094af68a0/download', 'https://sam.gov/api/prod/opps/v3/opportunities/resources/files/d3a5dccda8c84f96afb518aee82d80a4/download', 'https://sam.gov/api/prod/opps/v3/opportunities/resources/files/fc5a0306206945c78e84035b0c6b3896/download']"
Solicitation,Marine Corps Base Camp Pendleton (MCBCP) Base Operations Support Contract (BOSC),"Oceanside, California",,$47 Million,N6247324R0036,,Total Small Business Set-Aside (FAR 19.5),2026-06-11T14:00:00-07:00,2026-06-03,561210,Yes,561210,2026-12-11,,https://sam.gov/workspace/contract/opp/d44ba75b3b8c41cca7155aafd82b40f1/view,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVFAC.NAVFAC PACIFIC CMD.NAVFAC SOUTHWEST SW.NAVFACSYSCOM SOUTHWEST,017.1700.NAVFAC.NAVFAC PACIFIC CMD.NAVFAC SW.N62473,Solicitation,OFFICE,SBA,{'awardee': {'manual': False}},
Solicitation,Facility Maintenance Management and Services,Not Specified,,,N6247326R0039,,Total Small Business Set-Aside (FAR 19.5),2026-05-15T14:00:00-07:00,2026-05-08,561210,Yes,561210,2027-05-08,,https://sam.gov/workspace/contract/opp/5eff9b9932dd4a1f9421c750318a2850/view,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVFAC.NAVFAC PACIFIC CMD.NAVFAC SOUTHWEST SW.NAVFACSYSCOM SOUTHWEST,017.1700.NAVFAC.NAVFAC PACIFIC CMD.NAVFAC SW.N62473,Solicitation,OFFICE,SBA,,['https://sam.gov/api/prod/opps/v3/opportunities/resources/files/43d413d0c4f44852843c447b72b45ee3/download']
Solicitation,Z--Steel Pole Foundations IDIQ UGP/RMR,Not Specified,,,89503426BWA000064,,Total Small Business Set-Aside (FAR 19.5),2026-05-20T16:00:00-05:00,2026-05-12,237130,Yes,237130,2026-06-04,,https://sam.gov/workspace/contract/opp/d1b838eb4c604737b79c1c17d0abfc0a/view,"ENERGY, DEPARTMENT OF.ENERGY, DEPARTMENT OF.WESTERN-UPPER GREAT PLAINS REGION",089.8900.895034,Solicitation,OFFICE,SBA,,
Solicitation,63--PEARL - FY26 REPLACEMENT 6 FIRE ALARM PANELS,Not Specified,,,140P8226Q0038,,Total Small Business Set-Aside (FAR 19.5),2026-06-01T14:30:00-04:00,2026-05-27,238210,Yes,238210,2026-06-16,,https://sam.gov/workspace/contract/opp/a87e21f836f44d689865607ca1dc7328/view,"INTERIOR, DEPARTMENT OF THE.NATIONAL PARK SERVICE.ALASKA REGIONAL OFFICE(97000)",014.1443.140P97,Solicitation,OFFICE,SBA,,
Solicitation,Parachute/ Airborne Boat and Dive Operations Services,"Camp Lejeune, North Carolina",,,M6700126Q0052,,Total Small Business Set-Aside (FAR 19.5),2026-05-20T13:00:00-04:00,2026-05-13,561210,Yes,561210,2026-06-04,,https://sam.gov/workspace/contract/opp/d947ee5b1b1e4ed0ac4ff6bf6bf5d091/view,DEPT OF DEFENSE.DEPT OF THE NAVY.USMC.MARCORP I&L.MARINE CORPS INSTALLATIONS COMMAND.MCIEAST.COMMANDING GENERAL,017.1700.USMC.MARCORP I&L.MCICOM.MCIEAST.M67001,Solicitation,OFFICE,SBA,,"['https://sam.gov/api/prod/opps/v3/opportunities/resources/files/1f79951d3cef4165a1c99e823e449e8e/download', 'https://sam.gov/api/prod/opps/v3/opportunities/resources/files/4988754153f24605b9d651ced4f85901/download']"
Solicitation,Dorm Receptacles,"Goldsboro, North Carolina",,,FA480926Q0030,,Total Small Business Set-Aside (FAR 19.5),2026-05-21T10:00:00-04:00,2026-05-15,238210,Yes,238210,2026-06-05,,https://sam.gov/workspace/contract/opp/cbbc1fe702e842b8b5cb8a8de504d25b/view,DEPT OF DEFENSE.DEPT OF THE AIR FORCE.AIR COMBAT COMMAND.FA4809  4TH CONS SQ CC,057.5700.ACC.FA4809,Solicitation,OFFICE,SBA,,
Solicitation,LTUY252022 Repair B37 MTS by Removal,"Saint Louis, Missouri",,,W50S8K26QA001,,Total Small Business Set-Aside (FAR 19.5),2026-05-27T10:00:00-05:00,2026-05-20,238210,Yes,238210,2026-06-11,,https://sam.gov/workspace/contract/opp/2d1da85a60d14f109bfc5572f9c5593a/view,DEPT OF DEFENSE.DEPT OF THE ARMY.NATIONAL GUARD BUREAU.JFHQ USPFO MO.USPFO MO PROCUREMENT.W7NJ USPFO ACTIVITY MOANG 131,021.2100.NGB.JFHQ USPFO MO.USPFO MO PROC.W50S8K,Solicitation,OFFICE,SBA,,
Solicitation,B-52J Commercial Engine Replacement Program Airfield Runway/Taxiway Light Removal and Replacement,"DWG, Texas",,,FA301626Q0118,,Total Small Business Set-Aside (FAR 19.5),2026-06-05T11:00:00-05:00,2026-05-29,238210,Yes,238210,2026-06-20,,https://sam.gov/workspace/contract/opp/7a4aeccfe4c24c63967c0d0a374425a6/view,DEPT OF DEFENSE.DEPT OF THE AIR FORCE.AIR EDUCATION AND TRAINING COMMAND.JOINT BASE SAN ANTONIO.FA3016  502 CONS CL,057.5700.AETC.JBSA.FA3016,Solicitation,OFFICE,SBA,,"['https://sam.gov/api/prod/opps/v3/opportunities/resources/files/4639ff31a9134d559e3e3fec4f7b165d/download', 'https://sam.gov/api/prod/opps/v3/opportunities/resources/files/8526a8c54c25430b9c558569bf7f1a87/download', 'https://sam.gov/api/prod/opps/v3/opportunities/resources/files/8b1ac5b5b96747b8b5cb58109b5c2b5a/download', 'https://sam.gov/api/prod/opps/v3/opportunities/resources/files/c7e05e080bd74f68ab7ab079bc8873e9/download', 'https://sam.gov/api/prod/opps/v3/opportunities/resources/files/d874443d50244784b38019f4199ffc95/download', 'https://sam.gov/api/prod/opps/v3/opportunities/resources/files/f7a4488348c2438f914b70f0177197cf/download']"
Solicitation,N--GC26 SCADA UPS REPLACEMENT,Not Specified,,,140R4026R0006,,Total Small Business Set-Aside (FAR 19.5),2026-06-26T09:00:00-04:00,2026-06-11,238210,Yes,238210,2026-07-11,,https://sam.gov/workspace/contract/opp/c4402a78001e4d238680bb1082c60dcf/view,"INTERIOR, DEPARTMENT OF THE.BUREAU OF RECLAMATION.UPPER COLORADO REGIONAL OFFICE",014.1425.140R40,Solicitation,OFFICE,SBA,,
Solicitation,"Base Operations Support (BOS) Maintenance and Service Contract for Naval Air Facility (NAF), El Centro, CA",Not Specified,,,N6247326R0012,,Total Small Business Set-Aside (FAR 19.5),2026-06-03T14:00:00-07:00,2026-05-27,561210,Yes,561210,2027-05-27,,https://sam.gov/workspace/contract/opp/98a21ee39cca43fe9e4c197080602320/view,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVFAC.NAVFAC PACIFIC CMD.NAVFAC SOUTHWEST SW.NAVFACSYSCOM SOUTHWEST,017.1700.NAVFAC.NAVFAC PACIFIC CMD.NAVFAC SW.N62473,Solicitation,OFFICE,SBA,,
Solicitation,Y--LAKE - TWO COMMUNICATIONS TOWER INSTALLATION AND O,Not Specified,,,140P8126B0003,,Total Small Business Set-Aside (FAR 19.5),2026-06-03T14:00:00-07:00,2026-05-12,237130,Yes,237130,2026-06-18,,https://sam.gov/workspace/contract/opp/eb9720adecc64a7abaa7b370c533c314/view,"INTERIOR, DEPARTMENT OF THE.NATIONAL PARK SERVICE.PWR LAME(81000)",014.1443.140P81,Solicitation,OFFICE,SBA,,"['https://sam.gov/api/prod/opps/v3/opportunities/resources/files/47d0a120247d40189b3e4baf3093b713/download', 'https://sam.gov/api/prod/opps/v3/opportunities/resources/files/493c7b89582949f0a624e47aecaf2324/download', 'https://sam.gov/api/prod/opps/v3/opportunities/resources/files/4c7d665fd4a745e4bda659506b28b536/download', 'https://sam.gov/api/prod/opps/v3/opportunities/resources/files/6b4de4ffa7c24b4c811e9f16a153ca79/download', 'https://sam.gov/api/prod/opps/v3/opportunities/resources/files/8389225186ed4722b93ae7504a31eb95/download', 'https://sam.gov/api/prod/opps/v3/opportunities/resources/files/a148a407b9cd4a34b8ad86702ad6c1a6/download', 'https://sam.gov/api/prod/opps/v3/opportunities/resources/files/df05231d619c4eff87b22b8430b6428a/download', 'https://sam.gov/api/prod/opps/v3/opportunities/resources/files/f24f56ea7dae4c578782c7ea71409148/download']"
Solicitation,99CES - PKA - WT16747339 - Install Lift Station Disconnect B1730,Not Specified,,,FA486126Q0010,,Total Small Business Set-Aside (FAR 19.5),2026-06-03T14:00:00-07:00,2026-05-28,238210,Yes,238210,2027-05-28,,https://sam.gov/workspace/contract/opp/45614b4595a04e7eb4447dcf0dbcb028/view,DEPT OF DEFENSE.DEPT OF THE AIR FORCE.AIR COMBAT COMMAND.FA4861  99 CONS LGC,057.5700.ACC.FA4861,Solicitation,OFFICE,SBA,,
Solicitation,"Z--FOLS, Replace Alarm System & Electrical Panel","Larned, Kansas",,,140P6026Q0042,,Total Small Business Set-Aside (FAR 19.5),2026-06-10T12:00:00-05:00,2026-06-04,238210,Yes,238210,2026-06-25,,https://sam.gov/workspace/contract/opp/a8b38d24083e40948ac2a3ebc830e058/view,"INTERIOR, DEPARTMENT OF THE.NATIONAL PARK SERVICE.MWR MIDWEST REGION(60000)",014.1443.140P60,Solicitation,OFFICE,SBA,,
Solicitation,Fiber Optic Cable B230 to B9511,Mississippi,,,FA302226Q0009,,Total Small Business Set-Aside (FAR 19.5),2026-06-16T10:00:00-05:00,2026-06-11,238210,Yes,238210,2026-07-01,,https://sam.gov/workspace/contract/opp/d3862d815c1142bea675b00588ee6cde/view,DEPT OF DEFENSE.DEPT OF THE AIR FORCE.AIR EDUCATION AND TRAINING COMMAND.FA3022 14 CONS LGCA,057.5700.AETC.FA3022,Solicitation,OFFICE,SBA,,
Solicitation,FY26 TCS MITD Enterprise Classroom Modernization Facilitator Support,Not Specified,,,W911S026QA004,,Service-Disabled Veteran-Owned Small Business Set Aside,2026-06-12T17:00:00-05:00,2026-06-08,561210,Yes,561210,2027-06-08,,https://sam.gov/workspace/contract/opp/25934e1bfbb446f18b86663a8dc291e1/view,DEPT OF DEFENSE.DEPT OF THE ARMY.AMC.ACC.MISSION INSTALLATION CONTRACTING COMMAND.FDO EUSTIS.W6QM MICC-FDO FT EUSTIS,021.2100.AMC.ACC.MICC.FDO EUSTIS.W911S0,Solicitation,OFFICE,SDVOSBC,,"['https://sam.gov/api/prod/opps/v3/opportunities/resources/files/6436e2f37a73460eb69ed11370954554/download', 'https://sam.gov/api/prod/opps/v3/opportunities/resources/files/83a86923bba8455e9ae3c0a8321848fc/download', 'https://sam.gov/api/prod/opps/v3/opportunities/resources/files/ad4b179272b94618afb51c481b112bbb/download', 'https://sam.gov/api/prod/opps/v3/opportunities/resources/files/e006a09ad12f4a08a2ef4c295daf5ffe/download', 'https://sam.gov/api/prod/opps/v3/opportunities/resources/files/e3b673bf33044cb7843ece93463939ec/download', 'https://sam.gov/api/prod/opps/v3/opportunities/resources/files/e768fc7e7fc6483187d147cac20088d0/download']"
Solicitation,Z--Verona-Great Falls 161KV Transmission Line Rebuild,Not Specified,,,89503426BWA000065,,Total Small Business Set-Aside (FAR 19.5),2026-06-15T15:30:00-05:00,2026-06-02,237130,Yes,237130,2026-06-30,,https://sam.gov/workspace/contract/opp/74f7a37dc0df42658c9a2b914e3e7b42/view,"ENERGY, DEPARTMENT OF.ENERGY, DEPARTMENT OF.WESTERN-UPPER GREAT PLAINS REGION",089.8900.895034,Solicitation,OFFICE,SBA,,
Solicitation,Z2DA--519-20-200 VABS Replace Boiler Plant Solicitation 36C25726B0006,"Big Spring, Texas",,,36C25726B0006,,Service-Disabled Veteran-Owned Small Business Set Aside,2026-06-16T10:00:00-05:00,2026-05-21,237130,Yes,237130,2026-07-01,,https://sam.gov/workspace/contract/opp/d45a084a5c254e4e9d892c5fc641d479/view,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.257-NETWORK CONTRACT OFFICE 17 (36C257)",036.3600.36C257,Solicitation,OFFICE,SDVOSBC,,
Solicitation, Base Operations Support (BOS) Services at Naval Air Station (NAS) Whiting Field and Outlying Areas,Not Specified,,,N6945026R0064,,Total Small Business Set-Aside (FAR 19.5),2026-06-25T14:00:00-04:00,2026-06-11,561210,Yes,561210,2027-06-11,,https://sam.gov/workspace/contract/opp/dfd4d3bb762442419922173eba2ba345/view,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVFAC.NAVFAC ATLANTIC CMD.NAVFAC SOUTHEAST.NAVFACSYSCOM SOUTHEAST,017.1700.NAVFAC.NAVFAC ATLANTIC CMD.NAVFAC SOUTHEAST.N69450,Solicitation,OFFICE,SBA,,
Solicitation,Anniston Army Depot (ANAD) Power Generation and Microgrid Project,"Anniston, Alabama",,,W912QR26RA033,,Service-Disabled Veteran-Owned Small Business Set Aside,2026-06-29T14:00:00-04:00,2026-05-21,237130,Yes,237130,2026-07-14,,https://sam.gov/workspace/contract/opp/2b46f2a95df24cd999eb1c10781149b5/view,DEPT OF DEFENSE.DEPT OF THE ARMY.US ARMY CORPS OF ENGINEERS.ENGINEER DIVISION GREAT LAKES AND OHIO.ENDIST LOUISVILLE.W072 ENDIST LOUISVILLE,021.2100.USACE.LRD.LRL.W912QR,Solicitation,OFFICE,SDVOSBC,,
Special Notice,Special Notice: Forthcoming Solicitation for Building Control System (BCS) and Utility Control System (UCS) Maintenance and Support Services,Not Specified,,,SP470525R002026,,Total Small Business Set-Aside (FAR 19.5),2026-06-30T14:00:00-04:00,2026-05-13,561210,Yes,561210,2026-07-15,,https://sam.gov/workspace/contract/opp/d16a10f2aae140ed8a4e9cda6e6aedfc/view,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DCSO,097.97AS.DCSO,Special Notice,MAJOR COMMAND,SBA,,
Presolicitation,178th Wing Base Microgrid Construction,"Springfield, Ohio",,"$5,000,000 and $10,000,000 | $45,000,000 | $5,000,000",WAAR209001,,Total Small Business Set-Aside (FAR 19.5),2026-06-01T16:00:00-04:00,2026-05-15,237130,Yes,237130,2026-06-16,,https://sam.gov/workspace/contract/opp/220298d38ef045708cfa78346ed2dc5e/view,DEPT OF DEFENSE.DEPT OF THE ARMY.NATIONAL GUARD BUREAU.JFHQ USPFO OH.USPFO OH PROCUREMENT.W7NU USPFO ACTIVITY OHANG 178,021.2100.NGB.JFHQ USPFO OH.USPFO OH PROC.W50S8Q,Presolicitation,OFFICE,SBA,,
Presolicitation,"J061--PROJECT 675-25-804, Bid-Build (BB) Install Water Tower  Projector System at Lake Nona","Orlando, Florida",,,36C24826R0107,,Service-Disabled Veteran-Owned Small Business Set Aside,2026-06-15T11:00:00-04:00,2026-05-28,238210,Yes,238210,2026-09-22,,https://sam.gov/workspace/contract/opp/3372c74b2b3240c5bf7028e6312a3691/view,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.248-NETWORK CONTRACT OFFICE 8 (36C248)",036.3600.36C248,Presolicitation,OFFICE,SDVOSBC,{'awardee': {}},"['https://sam.gov/api/prod/opps/v3/opportunities/resources/files/082ac47643b143a48a936068acbdff95/download', 'https://sam.gov/api/prod/opps/v3/opportunities/resources/files/0daf3e829f7c47e8a9875d1bc7722235/download', 'https://sam.gov/api/prod/opps/v3/opportunities/resources/files/0ef48a6b035640f0836998ed1954aee6/download', 'https://sam.gov/api/prod/opps/v3/opportunities/resources/files/306c77ef390b47c48ed23a373cb48174/download', 'https://sam.gov/api/prod/opps/v3/opportunities/resources/files/3bafccda0f16407e9dcbac4d3ba8d4a7/download', 'https://sam.gov/api/prod/opps/v3/opportunities/resources/files/4e68aa453c4d462ca78e72f63d2e848a/download', 'https://sam.gov/api/prod/opps/v3/opportunities/resources/files/61b5ef0ed280481bba31d7c0c6353223/download', 'https://sam.gov/api/prod/opps/v3/opportunities/resources/files/68f8fb29258a44e08f3b6d34b8aeb0cd/download', 'https://sam.gov/api/prod/opps/v3/opportunities/resources/files/8b9394163ec547b19967eb6c389db26c/download', 'https://sam.gov/api/prod/opps/v3/opportunities/resources/files/c8c8ea1838fa4c22b5a0360da65f5f68/download']"
Solicitation,"Cottonwood Substation Construction, Stage 02, Phas",Not Specified,,,89503326BWA000019,,Total Small Business Set-Aside (FAR 19.5),2026-07-06T15:00:00-07:00,2026-06-02,237130,Yes,237130,2026-07-21,,https://sam.gov/workspace/contract/opp/253b0b4b621a4fd5b2bba90f45463868/view,"ENERGY, DEPARTMENT OF.ENERGY, DEPARTMENT OF.WESTERN-SIERRA NEVADA REGION",089.8900.895033,Presolicitation,OFFICE,SBA,,
Presolicitation,Electrical,"Richmond, Kentucky",,$19M,W519TC26R2024,,Total Small Business Set-Aside (FAR 19.5),2026-05-28T04:00:00-04:00,2026-05-12,238210,Yes,238210,2026-06-12,,https://sam.gov/workspace/contract/opp/bfeb7541a3eb4e679b0b7113a054de5c/view,DEPT OF DEFENSE.DEPT OF THE ARMY.W0L7 BLUE GRASS ARMY DEPOT,021.2100.W22G1F,Presolicitation,OFFICE,SBA,,
Presolicitation,J059--Triennial Electical Panel Maintenance and Survey,Not Specified,,,36C25226Q0359,,Total Small Business Set-Aside (FAR 19.5),2026-06-10T06:00:00-05:00,2026-05-14,238210,Yes,238210,2026-08-09,,https://sam.gov/workspace/contract/opp/7bfe99dd287d4db79cbfcaaa2eb19e36/view,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.252-NETWORK CONTRACT OFFICE 12 (36C252)",036.3600.36C252,Presolicitation,OFFICE,SBA,{'awardee': {}},['https://sam.gov/api/prod/opps/v3/opportunities/resources/files/797e508f80f44d2b92282f030f0af6ec/download']
Solicitation,Carpenter Substation Stage 03 South Dakota,Not Specified,,,89503426BWA000066,,Total Small Business Set-Aside (FAR 19.5),2026-06-26T15:30:00-05:00,2026-05-26,237130,Yes,237130,2026-07-11,,https://sam.gov/workspace/contract/opp/42c80e14a2284ef6bf65ccf297972ad8/view,"ENERGY, DEPARTMENT OF.ENERGY, DEPARTMENT OF.WESTERN-UPPER GREAT PLAINS REGION",089.8900.895034,Presolicitation,OFFICE,SBA,,
Solicitation,"Denison Substation Stage 10, Iowa",Not Specified,,,89503426BWA000067,,Total Small Business Set-Aside (FAR 19.5),2026-06-29T15:30:00-05:00,2026-05-28,237130,Yes,237130,2026-07-14,,https://sam.gov/workspace/contract/opp/2a6188f892304b57a8208f6da244ab97/view,"ENERGY, DEPARTMENT OF.ENERGY, DEPARTMENT OF.WESTERN-UPPER GREAT PLAINS REGION",089.8900.895034,Presolicitation,OFFICE,SBA,,
Presolicitation,Y1DA--CON Project 674A4-21-108 - Upgrade Fire Alarm  System Campus Wide  (Waco) (VA-25-00021609),"Waco, Texas",,"$5,000,000,000 and $10,000,000 | $19 M | $5,000,000,000",36C25726B0007,,Service-Disabled Veteran-Owned Small Business Set Aside,,2026-05-15,238210,Yes,238210,2026-06-10,,https://sam.gov/workspace/contract/opp/634800be6f2942bfa32758b01d7fc8c0/view,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.257-NETWORK CONTRACT OFFICE 17 (36C257)",036.3600.36C257,Presolicitation,OFFICE,SDVOSBC,{'awardee': {}},
Solicitation,Z--WATER TOWER REFURBISHMENT,Not Specified,,$45.0 million,140G0126Q0123,,Total Small Business Set-Aside (FAR 19.5),2026-05-27T10:00:00-07:00,2026-05-21,237110,Yes,237110,2026-06-11,,https://sam.gov/workspace/contract/opp/2674335730314335a54b832810b5b862/view,"INTERIOR, DEPARTMENT OF THE.US GEOLOGICAL SURVEY.OFC OF ACQUSITION  GRANTS-NATIONAL",014.1434.140G01,Solicitation,OFFICE,SBA,,
Solicitation,"Weeks Brook Bridge Railing Repair, Franklin Falls Dam, Sanbornton, NH",Not Specified,,"$25,000 and $100,000 | $25,000 | $100,000",W912WJ26QA100,,Total Small Business Set-Aside (FAR 19.5),2026-06-08T17:00:00-04:00,2026-06-02,237310,Yes,237310,2026-06-23,,https://sam.gov/workspace/contract/opp/1146e0e57d90422097c9fe8ad4a6a15b/view,DEPT OF DEFENSE.DEPT OF THE ARMY.US ARMY CORPS OF ENGINEERS.ENGINEER DIVISION NORTH ATLANTIC.ENDIST NEW ENGLAND.W2SD ENDIST NEW ENGLAND,021.2100.USACE.NAD.NAE.W912WJ,Solicitation,OFFICE,SBA,,
Solicitation,USDA NRCS-Ohio EWP Green Township - Blessing Road,"Patriot, Ohio",,,12FPC326B0003,,Total Small Business Set-Aside (FAR 19.5),2026-05-19T13:00:00-04:00,2026-05-18,237990,Yes,237990,2026-06-03,,https://sam.gov/workspace/contract/opp/61c1c115e72645fa896388ce49b09659/view,"AGRICULTURE, DEPARTMENT OF.FARM PRODUCTION AND CONSERVATION BUSINESS CENTER.FPAC BUS CNTR-ACQ DIV",012.12D0.12FPAC,Solicitation,OFFICE,SBA,,
Solicitation,RFQ 6923G226Q000016 Yocum Sailing removal & installation,"Kings Point, New York",,,6323G226Yocum,,Total Small Business Set-Aside (FAR 19.5),2026-05-26T14:00:00-04:00,2026-05-19,237120,Yes,237120,2026-12-12,,https://sam.gov/workspace/contract/opp/959f49eff3c24de6987410eb37827a40/view,"TRANSPORTATION, DEPARTMENT OF.MARITIME ADMINISTRATION.693JF7 DOT  MARITIME ADMINISTRATION",069.6938.693JF7,Solicitation,OFFICE,SBA,,
Solicitation,Z--REPLACE DAMAGED FIBER LINE,Not Specified,,"$45.0 million | $25,000",140P8526Q0053,,Total Small Business Set-Aside (FAR 19.5),2026-05-28T12:00:00-07:00,2026-05-18,237130,Yes,237130,2026-06-12,,https://sam.gov/workspace/contract/opp/2081b3df81f9451cb4f8406f8d11c42c/view,"INTERIOR, DEPARTMENT OF THE.NATIONAL PARK SERVICE.PWR SF/SEA MABO(85000)",014.1443.140P85,Solicitation,OFFICE,SBA,,
Solicitation,Fire Prevention System Inspection & Maintenance Services,"Lebanon, Kentucky",,,36C24926Q0222,,Service-Disabled Veteran-Owned Small Business Set Aside,2026-05-29T17:00:00-04:00,2026-05-18,561210,Yes,561210,2026-06-13,,https://sam.gov/workspace/contract/opp/8962dace88004f80a0eeba19d8279b93/view,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.249-NETWORK CONTRACT OFFICE 9 (36C249)",036.3600.36C249,Solicitation,OFFICE,SDVOSBC,,
Solicitation,Z--NACE REVITALIZE PARK ACCESS POINTS,Not Specified,,,140P1326Q0024,,Total Small Business Set-Aside (FAR 19.5),2026-06-02T12:00:00-04:00,2026-05-19,237310,Yes,237310,2026-06-17,,https://sam.gov/workspace/contract/opp/2e9d817a9a3f47d4b691aaa73d71db2c/view,"INTERIOR, DEPARTMENT OF THE.NATIONAL PARK SERVICE.IMR SANTA FE(12100)",014.1443.140P13,Solicitation,OFFICE,SBA,,
Solicitation,"T-Rail Replacement With 3/8"" Safety Cable",Not Specified,,,89503426QWA001268,,Total Small Business Set-Aside (FAR 19.5),2026-06-05T16:30:00-05:00,2026-05-19,237130,Yes,237130,2026-06-20,,https://sam.gov/workspace/contract/opp/0eee78a8a97d47df954ce55c4c6c2fef/view,"ENERGY, DEPARTMENT OF.ENERGY, DEPARTMENT OF.WESTERN-UPPER GREAT PLAINS REGION",089.8900.895034,Solicitation,OFFICE,SBA,,
Solicitation,656-26-702  EHRM DDPO 2.0,"Saint Cloud, Minnesota",,,36C26326B0028-0001,,Service-Disabled Veteran-Owned Small Business Set Aside,2026-06-08T10:00:00-05:00,2026-05-19,238210,Yes,238210,2026-12-31,,https://sam.gov/workspace/contract/opp/c01f679d078545f6913864c0f55675d4/view,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.NETWORK CONTRACT OFFICE 23 (36C263)",036.3600.36C263,Presolicitation,OFFICE,SDVOSBC,,
Solicitation,Apron Striping - Stratton Air National Guard Base,"Schenectady, New York",,,W50S8J26QA015,,Total Small Business Set-Aside (FAR 19.5),2026-06-09T12:00:00-04:00,2026-06-01,237310,Yes,237310,2026-06-24,,https://sam.gov/workspace/contract/opp/ae4c17c4ffc247c4bea8aa397414204d/view,DEPT OF DEFENSE.DEPT OF THE ARMY.NATIONAL GUARD BUREAU.JFHQ USPFO NY.USPFO NY PROCUREMENT.W7NR USPFO ACTIVITY NYANG 109,021.2100.NGB.JFHQ USPFO NY.USPFO NY PROC.W50S8J,Solicitation,OFFICE,SBA,,
Solicitation,Tainter Gates Sandblasting,"Del Rio, Texas",,$1 Million to $5 Million | $1 Million | $5 Million,191BWC26B0001,,Total Small Business Set-Aside (FAR 19.5),2026-07-06T12:00:00-06:00,2026-06-09,237990,Yes,237990,2026-08-15,,https://sam.gov/workspace/contract/opp/d8d9f472d3d64751940369dda58f5004/view,INTERNATIONAL BOUNDARY AND WATER COMMISSION: US-MEXICO.INTERNATIONAL BOUNDARY AND WATER COMMISSION: US-MEXICO.INTERNAT BOUNDARY AND WATER COMM,019.19BM.199401,Solicitation,OFFICE,SBA,,
Solicitation,618-26-702 EHRM Install DDPO 2,"Minneapolis, Minnesota",,,36C26326B0030-0002,,Service-Disabled Veteran-Owned Small Business Set Aside,2026-06-09T10:00:00-05:00,2026-05-19,238210,Yes,238210,2026-12-31,,https://sam.gov/workspace/contract/opp/b1c046961ee946d8a2e660e7f5adb13e/view,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.NETWORK CONTRACT OFFICE 23 (36C263)",036.3600.36C263,Presolicitation,OFFICE,SDVOSBC,,
